Network|Station|Latitude|Longitude|Elevation|Sitename|StartTime|EndTime
1D|4750|46.241901|-122.137299|393.4|20144750|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4751|46.244701|-122.136803|388.7|20144751|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4752|46.247002|-122.134598|383.5|20144752|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4753|46.249599|-122.1362|1230.0|20144753|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4754|46.251701|-122.134102|1236.7|20144754|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4755|46.253899|-122.132004|379.6|20144755|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4756|46.254002|-122.127403|385.6|20144756|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4757|46.253201|-122.1241|1282.9|20144757|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4758|46.253899|-122.120903|394.7|20144758|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4759|46.252102|-122.118202|395.7|20144759|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4760|46.255402|-122.118698|1315.6|20144760|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4761|46.257099|-122.118103|403.1|20144761|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4762|46.288101|-122.088799|365.2|20144762|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4763|46.2859|-122.087196|364.2|20144763|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4764|46.283501|-122.087402|366.0|20144764|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4765|46.2817|-122.083801|368.8|20144765|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4766|46.281101|-122.080399|363.7|20144766|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4767|46.279301|-122.080399|1120.3|20144767|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4768|46.279598|-122.086899|329.9|20144768|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4769|46.277802|-122.082497|320.5|20144769|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4770|46.2757|-122.083298|317.2|20144770|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4771|46.273602|-122.083603|317.5|20144771|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4772|46.271801|-122.081802|321.1|20144772|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4773|46.269699|-122.080597|324.4|20144773|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4774|46.267502|-122.078796|326.3|20144774|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4775|46.265099|-122.077904|331.5|20144775|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4776|46.262901|-122.077904|336.7|20144776|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4777|46.260601|-122.079002|336.2|20144777|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4778|46.258801|-122.0784|335.4|20144778|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4779|46.256599|-122.0793|337.7|20144779|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4780|46.2547|-122.079803|338.4|20144780|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4781|46.252602|-122.0783|334.6|20144781|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4782|46.250198|-122.077599|1097.0|20144782|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4783|46.247799|-122.079903|335.7|20144783|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4784|46.248001|-122.075401|344.0|20144784|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4785|46.248798|-122.070801|345.6|20144785|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4786|46.246101|-122.069|344.4|20144786|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4787|46.243801|-122.066597|1120.6|20144787|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4788|46.242699|-122.062599|334.5|20144788|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4789|46.239899|-122.062897|329.5|20144789|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4790|46.238602|-122.063202|330.1|20144790|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4791|46.237598|-122.0634|330.8|20144791|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4792|46.237099|-122.062202|329.0|20144792|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4793|46.236698|-122.060501|330.2|20144793|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4794|46.2369|-122.058701|328.9|20144794|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4795|46.237|-122.0578|328.5|20144795|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4796|46.236401|-122.062401|337.4|20144796|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4797|46.236698|-122.063599|331.9|20144797|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4798|46.235901|-122.064598|334.6|20144798|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4799|46.2351|-122.063698|1100.3|20144799|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4800|46.235901|-122.061096|342.1|20144800|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4801|46.235401|-122.059898|1131.2|20144801|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4802|46.235001|-122.058701|1155.5|20144802|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4803|46.2351|-122.057198|354.2|20144803|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4804|46.234501|-122.062103|335.5|20144804|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4805|46.2337|-122.061302|334.3|20144805|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4806|46.2346|-122.056099|351.8|20144806|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4807|46.231201|-122.061798|339.5|20144807|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4808|46.229401|-122.063202|341.6|20144808|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4809|46.227299|-122.064796|341.4|20144809|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4810|46.225201|-122.064102|1116.9|20144810|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4811|46.2229|-122.062401|338.5|20144811|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4812|46.219898|-122.061401|331.0|20144812|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4813|46.217602|-122.059097|329.6|20144813|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4814|46.214901|-122.057899|329.3|20144814|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4815|46.213001|-122.056503|330.7|20144815|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4816|46.2141|-122.053703|322.4|20144816|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4817|46.2118|-122.051399|314.9|20144817|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4820|46.129398|-122.168503|242.3|20144820|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4821|46.129799|-122.164101|238.3|20144821|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4832|46.1311|-122.176498|236.4|20144832|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4833|46.1259|-122.185799|224.0|20144833|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4834|46.123901|-122.188904|217.8|20144834|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4835|46.1217|-122.190201|704.7|20144835|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4836|46.119701|-122.192802|210.1|20144836|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4837|46.1185|-122.196297|206.8|20144837|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4838|46.118401|-122.199402|206.8|20144838|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4839|46.120098|-122.203499|205.7|20144839|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4840|46.121899|-122.206001|204.9|20144840|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4847|46.1297|-122.166|243.9|20144847|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4848|46.196301|-122.2407|406.7|20144848|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4849|46.196499|-122.243896|394.7|20144849|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4850|46.196899|-122.247398|0.0|20144850|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4851|46.197498|-122.250702|0.0|20144851|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4853|46.198799|-122.257698|0.0|20144853|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4854|46.171299|-122.253899|316.1|20144854|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4855|46.1744|-122.251297|330.5|20144855|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4856|46.1768|-122.252403|336.7|20144856|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4857|46.180199|-122.253098|341.5|20144857|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4858|46.183498|-122.250999|357.7|20144858|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4859|46.187199|-122.251503|369.8|20144859|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4860|46.191101|-122.251801|0.0|20144860|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4861|46.193001|-122.256104|370.5|20144861|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4862|46.2164|-122.25|369.5|20144862|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4863|46.2183|-122.252998|373.1|20144863|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4864|46.219799|-122.255798|382.0|20144864|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4865|46.2225|-122.256699|376.9|20144865|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4866|46.2257|-122.258301|364.0|20144866|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4867|46.228199|-122.257698|355.5|20144867|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4869|46.2328|-122.259697|361.8|20144869|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4870|46.2355|-122.258301|355.0|20144870|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4871|46.238602|-122.256798|355.8|20144871|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4872|46.240898|-122.257202|352.9|20144872|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4873|46.221298|-122.259903|393.9|20144873|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4874|46.220901|-122.263702|400.1|20144874|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4875|46.222|-122.267998|404.4|20144875|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4876|46.2239|-122.2715|402.7|20144876|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4881|46.223999|-122.276398|376.8|20144881|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4882|46.221699|-122.276497|377.7|20144882|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4883|46.219799|-122.279701|366.9|20144883|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4884|46.229599|-122.278099|384.7|20144884|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4885|46.231998|-122.280403|380.4|20144885|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4886|46.232601|-122.2826|374.2|20144886|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4887|46.233601|-122.284302|373.7|20144887|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4888|46.232399|-122.288803|384.0|20144888|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4889|46.235298|-122.286003|389.8|20144889|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4890|46.237301|-122.2864|388.8|20144890|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4891|46.238602|-122.289597|385.1|20144891|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4892|46.240299|-122.2911|1252.1|20144892|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4893|46.241501|-122.293198|377.8|20144893|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4894|46.242699|-122.297302|1231.5|20144894|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4895|46.242599|-122.300697|378.6|20144895|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4896|46.242699|-122.304298|381.9|20144896|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4897|46.243999|-122.308899|386.0|20144897|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4898|46.242802|-122.313103|385.5|20144898|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4899|46.2449|-122.3153|385.3|20144899|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4900|46.246399|-122.3181|385.3|20144900|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4901|46.2477|-122.321198|394.0|20144901|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4902|46.248402|-122.323799|399.0|20144902|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4903|46.247299|-122.328697|403.5|20144903|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4904|46.2458|-122.330299|411.9|20144904|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4905|46.247299|-122.320099|1270.5|20144905|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4906|46.245899|-122.317497|386.8|20144906|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4907|46.243698|-122.314697|384.6|20144907|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4908|46.242802|-122.3116|1265.4|20144908|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4909|46.244202|-122.307701|1259.2|20144909|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4910|46.2425|-122.302803|382.7|20144910|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4911|46.242401|-122.2994|376.0|20144911|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4912|46.242699|-122.2957|375.5|20144912|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4913|46.2407|-122.292099|378.8|20144913|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4914|46.238201|-122.287399|1267.0|20144914|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4915|46.270199|-122.187401|389.9|20144915|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4916|46.272701|-122.1903|384.3|20144916|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4917|46.268501|-122.189102|1257.9|20144917|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4918|46.2728|-122.195099|386.2|20144918|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4919|46.272598|-122.198402|382.7|20144919|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4920|46.2724|-122.201698|375.5|20144920|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4921|46.272701|-122.204697|375.4|20144921|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4922|46.273102|-122.207901|379.5|20144922|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4923|46.2747|-122.209999|1259.4|20144923|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4924|46.276299|-122.211098|389.1|20144924|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4925|46.276901|-122.213501|393.7|20144925|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4926|46.277302|-122.219597|1273.3|20144926|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4927|46.277199|-122.2229|379.2|20144927|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4928|46.286598|-122.272697|783.5|20144928|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4929|46.285999|-122.276199|225.2|20144929|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4930|46.2841|-122.2771|222.4|20144930|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4931|46.282001|-122.275398|221.1|20144931|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4932|46.280602|-122.274399|220.2|20144932|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4933|46.2813|-122.272202|0.0|20144933|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4934|46.280102|-122.271896|230.9|20144934|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4935|46.279598|-122.270599|754.2|20144935|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4936|46.278801|-122.268303|229.7|20144936|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4937|46.278999|-122.2659|235.9|20144937|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4938|46.280499|-122.267799|235.2|20144938|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4939|46.2826|-122.267899|231.4|20144939|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4940|46.284302|-122.2696|234.8|20144940|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4941|46.285301|-122.271301|774.3|20144941|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4942|46.278099|-122.262299|235.4|20144942|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4943|46.276299|-122.2603|770.6|20144943|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4944|46.274899|-122.2575|792.0|20144944|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4945|46.273998|-122.255402|251.7|20144945|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4946|46.2756|-122.252998|263.9|20144946|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4947|46.276402|-122.254501|278.0|20144947|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4948|46.2771|-122.2528|287.6|20144948|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4949|46.276798|-122.249901|975.3|20144949|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4950|46.276199|-122.247803|307.7|20144950|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4951|46.277699|-122.247002|318.7|20144951|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4952|46.2775|-122.244698|330.4|20144952|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4953|46.276501|-122.241798|336.7|20144953|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4954|46.277|-122.238998|342.5|20144954|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4955|46.2729|-122.232903|361.3|20144955|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4956|46.274799|-122.231102|366.6|20144956|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4957|46.276501|-122.2304|368.2|20144957|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4958|46.274101|-122.237602|353.1|20144958|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4959|46.286701|-122.256401|245.2|20144959|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4960|46.287899|-122.250298|272.7|20144960|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4961|46.290501|-122.246101|291.9|20144961|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4962|46.292|-122.240402|320.4|20144962|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4963|46.2938|-122.236|331.9|20144963|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4964|46.2962|-122.231697|337.0|20144964|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4965|46.297298|-122.226898|1138.1|20144965|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4966|46.298401|-122.222801|354.0|20144966|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4967|46.3008|-122.2211|360.0|20144967|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4968|46.253899|-122.172401|1082.6|20144968|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4969|46.250301|-122.171097|332.5|20144969|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4970|46.278301|-122.221397|381.3|20144970|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4971|46.278|-122.2258|372.0|20144971|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4972|46.278301|-122.2295|1190.0|20144972|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4973|46.280499|-122.222397|350.0|20144973|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4974|46.282501|-122.2155|340.3|20144974|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4975|46.281799|-122.208199|331.1|20144975|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4976|46.2794|-122.2034|1069.5|20144976|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4977|46.283298|-122.196999|1016.0|20144977|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4978|46.287498|-122.208298|287.6|20144978|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4979|46.290401|-122.218399|271.4|20144979|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4980|46.289101|-122.230797|831.1|20144980|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4981|46.287498|-122.2407|244.1|20144981|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4982|46.2845|-122.255898|236.4|20144982|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4983|46.289902|-122.272598|239.2|20144983|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4984|46.292801|-122.2743|246.0|20144984|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4985|46.296398|-122.274101|253.7|20144985|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4986|46.300301|-122.275703|259.7|20144986|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4987|46.3022|-122.278297|0.0|20144987|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4988|46.3036|-122.275803|273.4|20144988|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4989|46.290901|-122.2649|231.8|20144989|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4990|46.291698|-122.265999|239.8|20144990|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4991|46.306301|-122.2761|284.7|20144991|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4992|46.309799|-122.278397|282.2|20144992|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4993|46.312|-122.282501|930.1|20144993|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4994|46.288799|-122.234001|250.2|20144994|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4995|46.2901|-122.223|263.6|20144995|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4996|46.289001|-122.213097|283.3|20144996|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4997|46.286301|-122.203598|973.5|20144997|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4998|46.2812|-122.196198|318.5|20144998|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|4999|46.280701|-122.204697|328.6|20144999|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5000|46.2826|-122.2127|1103.7|20145000|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5001|46.281898|-122.218697|344.4|20145001|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5002|46.279099|-122.226097|358.5|20145002|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5003|46.309101|-122.286797|943.2|20145003|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5004|46.308399|-122.287102|288.4|20145004|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5005|46.3069|-122.290901|294.1|20145005|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5006|46.305698|-122.295303|0.0|20145006|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5007|46.302799|-122.294998|0.0|20145007|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5008|46.300301|-122.2939|307.9|20145008|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5010|46.1805|-122.053703|156.7|20145010|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5011|46.177898|-122.050598|155.9|20145011|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5012|46.175201|-122.048401|501.1|20145012|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5013|46.173599|-122.045197|162.8|20145013|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5014|46.171501|-122.042397|160.2|20145014|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5015|46.169899|-122.040802|163.0|20145015|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5016|46.1689|-122.038597|161.3|20145016|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5017|46.166901|-122.036797|161.4|20145017|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5018|46.165298|-122.0354|154.9|20145018|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5019|46.163101|-122.034599|149.2|20145019|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5020|46.292999|-122.266098|232.9|20145020|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5021|46.294399|-122.264702|233.4|20145021|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5022|46.296398|-122.262199|233.2|20145022|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5023|46.298|-122.259804|233.4|20145023|2014-01-01T00:00:00|2014-12-12T23:59:59
1D|5024|46.297901|-122.258202|233.6|20145024|2014-01-01T00:00:00|2014-12-12T23:59:59
CC|AHAB|46.19479|-122.187027|2298.0|Ahab the whale(back) rider MSH|2005-02-08T00:00:00|2005-02-17T00:00:00
CC|BLIS|46.197472|-122.186569|2116.0|Blister, Mt. St. Helens (Dome sta)|2004-10-12T00:00:00|2005-02-17T00:00:00
CC|GUAC|46.2192|-122.19233|1618.3|Guacamole, crater of Mount St. Helens|2018-11-19T00:00:00|2599-12-31T23:59:59
CC|HOA|46.24178|-122.19183|1151.0|Hoala|2021-06-08T00:00:00|2599-12-31T23:59:59
CC|JRO|46.27527|-122.21826|1219.0|Johnston Ridge Observatory|2004-10-02T00:00:00|2599-12-31T23:59:59
CC|LOO|46.22375|-122.18439|1521.35|Loowit|2021-06-08T00:00:00|2599-12-31T23:59:59
CC|MAR|46.28532|-122.29667|679.27|Maratta|2021-06-17T00:00:00|2599-12-31T23:59:59
CC|MIBL|46.197319|-122.186913|2132.0|St Helens between BLIS and MIDE|2005-11-18T00:00:00|2007-12-31T00:00:00
CC|MIDE|46.19775|-122.187439|2132.0|Near old BLIS MSH|2005-02-16T00:00:00|2005-07-26T00:00:00
CC|NED|46.200249|-122.185493|2060.0|NE part of old Dome, Mt. St. Helens (Dome sta)|2004-11-20T00:00:00|2013-05-01T00:00:00
CC|NFT|46.27|-122.25611|818.16|North Fork Toutle|2021-06-08T00:00:00|2599-12-31T23:59:59
CC|NMSF|46.215371|-122.24465|1219.0|North Moraine South Fork Toutle River|2021-10-07T00:00:00|2021-11-22T00:00:00
CC|RAFT|46.195679|-122.186317|2132.0|RAFT, St Helens Crater|2005-07-28T00:00:00|2007-12-31T00:00:00
CC|REM|46.2002|-122.1855|1905.44|Rembrant, Mount St. Helens|2018-07-25T00:00:00|2599-12-31T23:59:59
CC|SEND|46.193501|-122.185432|0.0|SEND, Mt. St. Helens (Dome sta)|2005-06-30T00:00:00|2005-11-17T00:00:00
CC|SEP|46.19978|-122.190857|2114.0|September lobe, Mt. St. Helens (Dome sta)|2004-11-05T00:00:00|2599-12-31T23:59:59
CC|SMSF|46.20771|-122.25082|1116.5|South Moraine South Fork Toutle River|2021-09-16T00:00:00|2021-11-22T00:00:00
CC|SPN5|46.194698|-122.18837|2263.0|Spine 5, St Helens Crater, WA|2007-06-18T00:00:00|2007-12-31T00:00:00
